image_url,artwork_id,artist_id,title,artist,category,year,museum,material,genre,art_type,movement
http://commons.wikimedia.org/wiki/Special:FilePath/Standing%20Nude%20model%2C%20Facing%20Left%20MET%20sf1984.433.242.jpg?width=400,99884875f16e,e13e9a3cecf8,"Standing Nude model, Facing Left",Wilhelm Lehmbruck,Painting,1911,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Seated%20Nude%20Model%2C%20Facing%20Left%20MET%20sf1984.433.243.jpg?width=400,5d4430f0d2fd,e13e9a3cecf8,"Seated Nude Model, Facing Left",Wilhelm Lehmbruck,Painting,1912,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Margaretha%20de%20Geer%20%281585-1672%29%20Rijksmuseum%20SK-A-611.jpeg?width=400,08cf1411886a,a477f1b26f08,Portrait of Margaretha de Geer (1585-1672),Jacob Gerritsz. Cuyp,Painting,1651,Rijksmuseum,oil paint,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Gerritsz.%20Cuyp%20-%20De%20herderin%20-%20SK-A-1793%20-%20Rijksmuseum.jpg?width=400,13906156158e,a477f1b26f08,The shepherdess,Jacob Gerritsz. Cuyp,Painting,1628,Rijksmuseum,oil paint,genre art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Groepsportret%20in%20een%20landschap%20Rijksmuseum%20SK-C-121.jpeg?width=400,647f1a7590a3,a477f1b26f08,Group portrait in a landscape,Jacob Gerritsz. Cuyp,Painting,1639,Rijksmuseum,oil paint,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Gezicht%20op%20een%20rotsachtige%20kust%20bij%20maanlicht%20Rijksmuseum%20SK-A-2832.jpeg?width=400,6a6d9bf745fa,e3711504a599,View of a Rocky Coast by Moonlight,Théodore Gudin,Painting,1850,Rijksmuseum,oil paint,marine art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Th%C3%A9odore%20Gudin%20-%20Storm%20in%20the%20Sea%20-%20WGA10916.jpg?width=400,3ef100826cc1,e3711504a599,Storm in the Sea,Théodore Gudin,Painting,1832,Hermitage Museum,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Marine%20Scene%20%28Boats%20near%20Venice%29%20MET%20DT3254.jpg?width=400,5f5ad29c131d,38eefb250e6d,Marine Scene (Boats near Venice),Henri-Edmond Cross,Painting,1903,Metropolitan Museum of Art,Unknown,marine art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Pieter%20Cornelisz%20Hooft%2C%20by%20Joachim%20von%20Sandrart.jpg?width=400,02b4bdce76f0,b97643bf3d69,"Portrait of Pieter Cornelis Hooft (1581-1647), High bailiff of Muiden, historian and poet",Joachim von Sandrart the Elder,Painting,1670,Rijksmuseum,oil paint,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Odysseus%20en%20Nausika%C3%A4%20Rijksmuseum%20SK-A-4278.jpeg?width=400,57282254a9bd,b97643bf3d69,Odysseus and Nausikaä,Joachim von Sandrart the Elder,Painting,1630,Rijksmuseum,oil paint,mythological painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20de%20L%27Ange%20-%20Allegory%20of%20Vanity.jpg?width=400,b5e9d7f17683,b97643bf3d69,Allegory of Vanity,Joachim von Sandrart the Elder,Painting,1642,Hermitage Museum,oil paint,vanitas,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Zaragoza%20%C3%A0%20Pamplona%20y%20Barcelona%20-%20Puente%20de%20Zuera%20MET%20DP109601.jpg?width=400,b0c48af412e1,df3dedcaa3eb,Zaragoza à Pamplona y Barcelona - Puente de Zuera,Jean Laurent,Painting,1867,Metropolitan Museum of Art,Unknown,Unknown,photograph,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20a%20Young%20Girl%20by%20Jacob%20Gerritsz%20Cuyp.jpg?width=400,aef0c1ba9171,a477f1b26f08,Portrait of a Young Girl,Jacob Gerritsz. Cuyp,Painting,1636,Hermitage Museum,oil paint,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Gerritsz.%20Cuyp%20-%20Wine%20Grower%20-%20WGA5850.jpg?width=400,d5aacc3377d1,a477f1b26f08,Wine Grower,Jacob Gerritsz. Cuyp,Painting,1628,Hermitage Museum,oil paint,genre art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/The%20Dark%20Mountain%2C%20No.%201%20MET%20DP236141.jpg?width=400,50b20c9ac2a3,01ed977e8186,"The Dark Mountain, No. 1",Marsden Hartley,Painting,1909,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Mt.%20Katahdin%20%28Maine%29%2C%20Autumn%20-2.jpg?width=400,5073d99bb419,01ed977e8186,"Mt. Katahdin, Maine, No. 2",Marsden Hartley,Painting,1939,Metropolitan Museum of Art,oil paint,landscape painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Still%20Life%20No.%202%20MET%20DP236159.jpg?width=400,448211ee68b2,01ed977e8186,Still Life No. 2,Marsden Hartley,Painting,1921,Metropolitan Museum of Art,oil paint,still life,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/The%20Dark%20Mountain%2C%20No.%202%20MET%20DP366415.jpg?width=400,17c5eee4b25a,01ed977e8186,"The Dark Mountain, No. 2",Marsden Hartley,Painting,1909,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Pinkham%20Ryder%20MET%20DT6843.jpg?width=400,db59cb32ffcd,01ed977e8186,Albert Pinkham Ryder,Marsden Hartley,Painting,1938,Metropolitan Museum of Art,Unknown,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Autumn%20Color%20-%20Marsden%20Hartley.jpg?width=400,f55bf03fdeae,01ed977e8186,Autumn Color,Marsden Hartley,Painting,1910,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Landscape%20No.%2025%20MET%20DP236150.jpg?width=400,124f2b3e4d21,01ed977e8186,Landscape No. 25,Marsden Hartley,Painting,1908,Metropolitan Museum of Art,Unknown,landscape painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/White%20Flower%20MET%20DT7601.jpg?width=400,e1b651681ff3,01ed977e8186,White Flower,Marsden Hartley,Painting,1917,Metropolitan Museum of Art,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Landscape%2C%20New%20Mexico%20MET%20DP236115.jpg?width=400,bc9a78b4284a,01ed977e8186,"Landscape, New Mexico",Marsden Hartley,Painting,1919,Metropolitan Museum of Art,oil paint,landscape painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Art%20Institute%20of%20Chicago-1035.jpg?width=400,0e2b2d61e06f,01ed977e8186,Movements,Marsden Hartley,Painting,1913,Art Institute of Chicago,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Stuart%20%281631-60%29.%20Echtgenote%20van%20Willem%20II%20Rijksmuseum%20SK-A-4333.jpeg?width=400,2dc2586e22b5,14498c1225f7,Q17339627,Jean Petitot,Painting,1650,Rijksmuseum,gold,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Lodewijk%20XIV%20%281638-1715%29%2C%20koning%20van%20Frankrijk%20Rijksmuseum%20SK-A-4354.jpeg?width=400,a50646cfe7b9,14498c1225f7,Portrait of Lodewijk XIV de Bourbon (1638-1715),Jean Petitot,Painting,1670,Rijksmuseum,copper,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20een%20man%20Rijksmuseum%20SK-A-4357.jpeg?width=400,3c7d541602e8,14498c1225f7,Q17339669,Jean Petitot,Painting,1650,Rijksmuseum,gold,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20een%20man%20Rijksmuseum%20SK-A-4358.jpeg?width=400,cd5a092918df,14498c1225f7,Q17339670,Jean Petitot,Painting,1650,Rijksmuseum,copper,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20een%20man%20Rijksmuseum%20SK-A-4359.jpeg?width=400,3926acff3da3,14498c1225f7,Q17339671,Jean Petitot,Painting,1650,Rijksmuseum,copper,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20a%20Woman%20MET%20175422.jpg?width=400,1810930546d1,14498c1225f7,Portrait of a Woman,Jean Petitot,Painting,1700,Metropolitan Museum of Art,miniature,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Dmitry%20Levitzky%2021.jpg?width=400,ac50a05e2799,355d06d85d12,Portrait of Yakov Bilibin,Dmitry Levitzky,Painting,1801,Hermitage Museum,oil paint,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Dmitry%20Levitzky%2020.jpg?width=400,cebf97d3a8d1,355d06d85d12,Portrait of the Merchant Ivan Bilibin,Dmitry Levitzky,Painting,1801,Hermitage Museum,oil paint,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Dmitry%20Grigorievich%20Levitzky%20-%20Portrait%20of%20Mikhail%20Krechetnikov%20-%20WGA12914.jpg?width=400,644ceabe3344,355d06d85d12,Portrait of Mikhail Krechetnikov,Dmitry Levitzky,Painting,1775,Hermitage Museum,oil paint,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Dmitry%20Grigorievich%20Levitzky%20-%20Portrait%20of%20Nikolai%20Novikov%20-%20WGA12915.jpg?width=400,ce204f884515,355d06d85d12,Portrait of Nikolai Novicov,Dmitry Levitzky,Painting,1795,Hermitage Museum,oil paint,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20Pradilla%20y%20Ortiz%20-%20Cortejo%20del%20bautizo%20del%20Pr%C3%ADncipe%20Don%20Juan%2C%20hijo%20de%20los%20Reyes%20Cat%C3%B3licos%2C%20por%20las%20calles%20de%20Sevilla.jpg?width=400,cee7b7ddd576,f7652afa9bc1,"The Baptismal procession of Prince Juan, son of the Catholic Kings, through the streets of Seville",Francisco Pradilla y Ortiz,Painting,1910,Museo del Prado,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Marsden%20Hartley%20-%20Himmel%20-%20Google%20Art%20Project.jpg?width=400,6d8e27421493,01ed977e8186,Himmel,Marsden Hartley,Painting,1914,The Nelson-Atkins Museum of Art,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/N%C3%A1ufragos%2C%20de%20Francisco%20Pradilla%20%28Museo%20del%20Prado%29.jpg?width=400,56af3ebd4e6a,f7652afa9bc1,Q59827199,Francisco Pradilla y Ortiz,Painting,1876,Museo del Prado,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Autorretrato%20de%20Francisco%20Pradilla.jpg?width=400,86c7507b854a,f7652afa9bc1,Q59828483,Francisco Pradilla y Ortiz,Painting,1917,Museo del Prado,oil paint,self-portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20Mar%C3%ADa%20de%20Murga%20y%20Reolid%2C%20I%20marqu%C3%A9s%20de%20Linares%2C%20por%20Francisco%20Pradilla.jpg?width=400,286cb611bf6e,f7652afa9bc1,Q59974583,Francisco Pradilla y Ortiz,Painting,1888,Museo del Prado,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Raimunda%20Ossorio%20y%20Ortega%2C%20marquesa%20de%20Linares%2C%20por%20Francisco%20Pradilla.jpg?width=400,684f783cacad,f7652afa9bc1,Q59974604,Francisco Pradilla y Ortiz,Painting,1888,Museo del Prado,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/De%20aanbidding%20der%20herders%20Rijksmuseum%20SK-A-4186.jpeg?width=400,1156a6e2a573,31878b4379ba,Adoration of the Shepherds,Maerten de Vos,Painting,1639,Rijksmuseum,oil paint,religious art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Alexei%20Novikov%20by%20Levitzky.jpg?width=400,f8312062e2d2,355d06d85d12,Portrait of A.I. Novikova (? ),Dmitry Levitzky,Painting,1794,Hermitage Museum,oil paint,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Maerten%20de%20Vos%20-%20The%20earth.jpg?width=400,71af4e5f9b79,31878b4379ba,The earth,Maerten de Vos,Painting,1501,Museo del Prado,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Maerten%20de%20Vos%20-%20The%20air.jpg?width=400,f9a6eac66113,31878b4379ba,The air,Maerten de Vos,Painting,1501,Museo del Prado,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Stilleven%20met%20gevogelte%2C%20SK-A-1669.jpg?width=400,88a494b8296f,d5a2beeb44c1,Still Life with Poultry,Willem van Aelst,Painting,1658,Rijksmuseum,oil paint,still life,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/The%20Pride%20of%20Women-%20Ruffs%20MET%20DT4983.jpg?width=400,1bf215bafe89,31878b4379ba,The Pride of Women: Ruffs,Maerten de Vos,Painting,1600,Metropolitan Museum of Art,Unknown,Unknown,engraving,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20regnault%2C%20juan%20prim%2C%208%20ottobre%201868%2C%201869%2C%2001.JPG?width=400,0daff8fc2adf,6ec119678c1e,"Juan Prim, October 8, 1868",Henri Regnault,Painting,1869,Musée d'Orsay,oil paint,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20Regnault%20-%20Portrait%20of%20a%20Young%20Woman%20-%201921.90%20-%20Art%20Institute%20of%20Chicago.jpg?width=400,e3b695ca7583,6ec119678c1e,Portrait of a Young Woman,Henri Regnault,Painting,1863,Art Institute of Chicago,oil paint,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20Regnault%20-%20General%20Juan%20Prim%20%281814-1870%29%20-%201947.510%20-%20Art%20Institute%20of%20Chicago.jpg?width=400,e0825997badc,6ec119678c1e,General Juan Prim (1814-1870),Henri Regnault,Painting,1868,Art Institute of Chicago,oil paint,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Scene%20Historique-Henri%20Regnault-IMG%208305.JPG?width=400,4a054742c1a7,6ec119678c1e,Historical scene,Henri Regnault,Painting,1866,Musée d'Orsay,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20met%20kind%2C%20de%20kleine%20Johannes%20en%20de%20heilige%20Catharina%20Rijksmuseum%20SK-A-342.jpeg?width=400,fd582b00ee5a,5daffb492962,Virgin and Child with young John the Baptist and Saint Catherine,Hans Rottenhammer,Painting,1604,Rijksmuseum,copper,religious art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Shen%20Zhou%20-%20Return%20to%20Stone%20Lake%20-%201951.187%20-%20Art%20Institute%20of%20Chicago.jpg?width=400,c97d6e108b6b,e024ab35390d,Return to Stone Lake,Shen Zhou,Painting,1446,Art Institute of Chicago,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Shen%20Zhou%20-%20Clouds%20over%20the%20River%20before%20Rain%20-%201961.224%20-%20Art%20Institute%20of%20Chicago.jpg?width=400,32a008f8e27f,e024ab35390d,Clouds over the River before Rain,Shen Zhou,Painting,1474,Art Institute of Chicago,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20I%20Rottenhammer%20%281564-1625%29%20-%20The%20Coronation%20of%20the%20Virgin%20-%20NG6481%20-%20National%20Gallery.jpg?width=400,c3d44b17386f,5daffb492962,The Coronation of the Virgin,Hans Rottenhammer,Painting,1601,National Gallery,copper,religious art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Rottenhammer%20-%20Allegorie%20des%20Sommers%20%28Ermitage%29.jpg?width=400,cd010e129152,5daffb492962,An Allegory of Summer,Hans Rottenhammer,Painting,1550,Hermitage Museum,copper,allegory,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Shen%20Zhou%20-%20Landscape%20with%20Sailboats%20-%2069.131.12%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,d6cd07331dea,e024ab35390d,Landscape with Sailboats,Shen Zhou,Painting,1468,Metropolitan Museum of Art,Unknown,landscape painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Shen%20Zhou%20-%20Landscape%20with%20Man%20Crossing%20Bridge%20-%2069.131.11%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,4262cf810638,e024ab35390d,Landscape with Man Crossing Bridge,Shen Zhou,Painting,1468,Metropolitan Museum of Art,Unknown,landscape painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Shen%20Zhou%20-%20Landscape%20with%20Pavilion%20and%20Willows%20-%2069.131.10%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,d1f0ebfaa879,e024ab35390d,Landscape with Pavilion and Willows,Shen Zhou,Painting,1468,Metropolitan Museum of Art,Unknown,landscape painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Shen%20Zhou%20-%20Landscape%20with%20Autumn%20Foliage%20-%2069.131.9%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,9b55be0fc6b6,e024ab35390d,Landscape with Autumn Foliage,Shen Zhou,Painting,1468,Metropolitan Museum of Art,Unknown,landscape painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Shen%20Zhou%20-%20Landscape%20with%20Four%20Pines%20-%2068.212.1%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,abd108e89173,e024ab35390d,Landscape with Four Pines,Shen Zhou,Painting,1777,Metropolitan Museum of Art,Unknown,landscape painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Shen%20Zhou%20-%20Marsh%20Scene%20with%20Birds%20-%2047.18.7%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,77f1c9267896,e024ab35390d,Marsh Scene with Birds,Shen Zhou,Painting,1468,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Shen%20Zhou%20-%20Anchorage%20on%20a%20Rainy%20Night%20-%202017.327.1%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,510ba88e19c6,e024ab35390d,Anchorage on a Rainy Night,Shen Zhou,Painting,1477,Metropolitan Museum of Art,Unknown,landscape painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Shen%20Zhou%20-%20Enjoying%20the%20Pines%20-%201989.363.65%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,c49f4e172e27,e024ab35390d,Enjoying the Pines,Shen Zhou,Painting,1506,Metropolitan Museum of Art,Unknown,landscape painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Shen%20Zhou%20-%20Flowers%20of%20the%20Four%20Seasons%20-%201982.205%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,fa714e887e9a,e024ab35390d,Flowers of the Four Seasons,Shen Zhou,Painting,1468,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Shen%20Zhou%20-%20Autumn%20Colors%20among%20Streams%20and%20Mountains%20-%201979.75.1%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,434b9a8e9aef,e024ab35390d,Autumn Colors among Streams and Mountains,Shen Zhou,Painting,1495,Metropolitan Museum of Art,Unknown,landscape painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/%E6%98%8E%20%E6%B2%88%E5%91%A8%20%E7%A7%8B%E6%9E%97%E9%96%92%E9%87%A3%E5%9C%96%20%E8%BB%B8-Silent%20Angler%20in%20an%20Autumn%20Wood%20MET%20DP-13849-002.jpg?width=400,29666825e033,e024ab35390d,Silent Angler in an Autumn Wood,Shen Zhou,Painting,1475,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Shen%20Zhou%20-%20Joint%20Landscape%20-%201990.54%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,3363553867d0,e024ab35390d,Joint Landscape,Shen Zhou,Painting,1527,Metropolitan Museum of Art,Unknown,landscape painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/La%20fuite%20des%20nymphes.jpg?width=400,7af658e8efd9,38eefb250e6d,Q17492000,Henri-Edmond Cross,Painting,1906,Musée d'Orsay,oil paint,nude,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Cross%20-%20Les%20Iles%20d%27Or.JPG?width=400,d5a15f4cf87e,38eefb250e6d,Q17493728,Henri-Edmond Cross,Painting,1892,Musée d'Orsay,oil paint,marine art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/2007%20Musee%20Orsay%20Work%20Kraft%20098.jpg?width=400,dd340cfc4201,38eefb250e6d,Q17494014,Henri-Edmond Cross,Painting,1891,Musée d'Orsay,oil paint,portrait,painting,pointillism
http://commons.wikimedia.org/wiki/Special:FilePath/Kishi%20Ganku%20-%20Bamboo%20-%201967.378-1967.379%20-%20Art%20Institute%20of%20Chicago.jpg?width=400,983ed3047a08,c31437b0bdfb,Bamboo,Kishi Ganku,Painting,1850,Art Institute of Chicago,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Kishi%20Ganku%20-%20Tiger%20-%2036.100.11%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,32c9969e39af,c31437b0bdfb,Tiger,Kishi Ganku,Painting,1816-1741,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Valley%20with%20Fir%20%28Shade%20on%20the%20Mountain%29%20MET%202514.jpg?width=400,3035d10cda57,38eefb250e6d,Valley with Fir (Shade on the Mountain),Henri-Edmond Cross,Painting,1909,Metropolitan Museum of Art,oil paint,landscape painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20Edmond%20Cross%20-%20Beach%20at%20Cabasson%20%28Baigne-Cul%29%20-%201983.513%20-%20Art%20Institute%20of%20Chicago.jpg?width=400,ba15f56f041b,38eefb250e6d,Beach at Cabasson (Baigne-Cul),Henri-Edmond Cross,Painting,1891,Art Institute of Chicago,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Kishi%20Ganku%20-%20Birds%20on%20a%20PlumTree%20-%202019.420.29%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,1ee570a5167f,c31437b0bdfb,Birds on a PlumTree,Kishi Ganku,Painting,1775,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Gan%20Ku%20%28Kishi%20Ganku%29%20-%20Jur%C5%8Djin%20-%202018.853.31%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,e06df2b58bb3,c31437b0bdfb,Jurōjin,Kishi Ganku,Painting,1838,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Chen%20Chun%20-%20Pavilion%20of%20Eight%20Poems%20-%201944.600%20-%20Art%20Institute%20of%20Chicago.jpg?width=400,b9cf3f99af5b,95b6f55532a1,Pavilion of Eight Poems,Chen Chun,Painting,1506,Art Institute of Chicago,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Chen%20Chun%20-%20Summer%20Garden%20-%201986.266.2%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,e7e4945de95a,95b6f55532a1,Summer Garden,Chen Chun,Painting,1530,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Chen%20Chun%20-%20Garden%20Flowers%20-%201986.266.1a%E2%80%93u%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,14e9651b8a2b,95b6f55532a1,Garden Flowers,Chen Chun,Painting,1540,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Chen%20Chun%20-%20River%20Landscape%20-%2046.146%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,a25c094950d9,95b6f55532a1,River Landscape,Chen Chun,Painting,1513,Metropolitan Museum of Art,Unknown,landscape painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Kober%2C%20Martin%20-%20Portrait%20of%20Anna%20of%20Austria%2C%20Queen%20of%20Poland.JPG?width=400,8f856165cfc6,9583ed6747cd,"Portrait of Anne of Austria, Queen of Poland (1573-1598)",Martin Kober,Painting,1595,Uffizi Gallery,oil paint,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/On%20the%20Southern%20Plains%20MET%20DT379.jpg?width=400,7b5418b20d31,d668f5c80784,On the Southern Plains,Frederic Remington,Painting,1907,Metropolitan Museum of Art,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Pitched%20It%20Sheer%20into%20the%20River%20.%20.%20.%20Where%20It%20Still%20Is%20Seen%20in%20the%20Summer%20MET%20DP227348.jpg?width=400,f5bb4cbe0a1e,d668f5c80784,Pitched It Sheer into the River . . . Where It Still Is Seen in the Summer,Frederic Remington,Painting,1889,Metropolitan Museum of Art,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/The%20Sergeant%20MET%2039.65.52a%2Cb.jpg?width=400,67aa2f8be2ce,d668f5c80784,The Sergeant,Frederic Remington,Painting,1921,Metropolitan Museum of Art,Unknown,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Frederic%20Remington%20-%20Nothing%20But%20Cheerful%20Looks%20Followed%20the%20Bat%20-%201982.784%20-%20Art%20Institute%20of%20Chicago.jpg?width=400,438ae6d911e1,d668f5c80784,Nothing But Cheerful Looks Followed the Bat,Frederic Remington,Painting,1900,Art Institute of Chicago,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Frederic%20Remington%20-%20How%20the%20Horses%20Died%20for%20Their%20Country%20at%20Santiago%20-%201982.794%20-%20Art%20Institute%20of%20Chicago.jpg?width=400,cb8f5ea8eabe,d668f5c80784,How the Horses Died for Their Country at Santiago,Frederic Remington,Painting,1899,Art Institute of Chicago,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Frederic%20Remington%20-%20This%20Was%20a%20Fatal%20Embarkation%20-%201982.785%20-%20Art%20Institute%20of%20Chicago.jpg?width=400,4979891c5e70,d668f5c80784,This Was a Fatal Embarkation,Frederic Remington,Painting,1898,Art Institute of Chicago,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Frederic%20Remington%20-%20Rushing%20Red%20Lodges%20Passed%20through%20the%20Line%20-%201982.786%20-%20Art%20Institute%20of%20Chicago.jpg?width=400,4f416e87d7e3,d668f5c80784,Rushing Red Lodges Passed through the Line,Frederic Remington,Painting,1900,Art Institute of Chicago,oil paint,Unknown,painting,Unknown
